comment_date,comment_score,content,movie_name
2019-01-29,2,50/100，完全是为了表达而创作的电影，文本完全缺乏逻辑性，结构也欠考虑，人物像空心木偶般行进，比试钢琴的部分更是蠢的不能再蠢，且全片完全看不到一丁点情感流动，有的只是矫揉造作，奈何你视听再高明，但是能这么用吗？到头来只像一长段精致但是苍白的视频，不伦不类又莫名其妙。//这电影居然排在豆瓣TOP11，实在让我迷惑不已。,海上钢琴师
2012-06-22,5,天才都是孤独的，天才都是被另一个天才发现的,海上钢琴师
2011-02-17,2,烂到家了。深沉的旁白对主角思想进行阐释和升华，逼着你去崇敬。而尤其烂的地方，在于那种对艺术的庸俗化的理解，似乎艺术家不是靠他自身的创造力和艰苦的劳动，而是靠他那种与大众隔绝对立的姿态而存在的。没有艺术创造力的人，就会用这种方式意淫艺术家。 ,海上钢琴师
2015-11-22,4,感觉应该挺好看，就是欣赏不来，可能摇臂用多了，也可能太超现实了，我理解不了其中的人性。,海上钢琴师
2011-08-30,5,《海上钢琴师》：一生一世，献给音乐和海洋！—— 曾经，我以电影和音乐在我心中的地位来比较《天堂电影院》和《海上钢琴师》的喜爱悬殊；如今，两次资料馆大屏幕上的重温，虽然都比不上第一遍的观感，但让我明白我确实喜爱《天堂电影院》超过《海上钢琴师》一点；我的眼泪和我的感受，让我更清楚它俩在我心中的分量！,海上钢琴师
2014-01-30,2,A.#讨厌马克西姆的一千个理由#  B.塑造人物也太失败了...1900是上帝本人吗都没有成长过程的。C.I hate tedious legends. D.All those cliche about “LOVE” E.煽情煽情过度煽情呵呵大 F.Tim Roth演的不算好。还是跟昆汀玩儿吧QQAQQ G.但是运镜啊布景啊光影啊都完全decent。这个值得赞很多次,海上钢琴师
2011-05-02,2,冲着莫里康内的配乐看的，电影本身实在欣赏不来，tim roth那样子太痞了，深切怀疑这片靠OST骗了不少分,海上钢琴师
2014-04-16,3,我们无处安放的孤独。是一部典型的后现代、解构主义的影片，其反工业文明物质成果和精神成果（价值观）的倾向非常明显。也是一部带有荒诞主义色彩的电影，在豆瓣的热捧说明我们这个时代的文艺青年们严重缺乏精神信仰。,海上钢琴师
2018-05-07,5,海上斗琴，我还能再看500遍,海上钢琴师
2014-07-22,5,有些人从陆地到海上寻找更广阔的世界，有些人在陆地聆听海的声音，而海上的人却对无限延伸的坚实土地有着对未知的恐惧。船就是他的琴键，他不必下船，世界自然从他身边经过，世界不必知道他，他却可以从船上从琴键中读懂这个世界。琴键是有限的，音乐是无限的，生命的长度是有限的，生命的可能是无限的,海上钢琴师
2019-11-16,5,“陆上的人喜欢寻根问底，虚度了大好光阴，冬天忧虑夏天的姗姗来迟，夏天则担心冬天的将至，所以他们不停四处游走，追求一个遥不可及、四季如夏的地方——我并不羡慕。”一部关于自由与理想、友情与爱情的完美作品，托纳多雷用最娴熟的视听技法塑造了一个思特里克兰德式的人物，海洋和音乐不仅为1900这个角色提供了生存背景，而且从始至终都参与了电影的叙事。影片将时代背景设置在人类社会最为混乱的50年（1900-1950），既通过1900这个“局外人”和“旁观者”的角色审视、质疑20世纪以来的现代陆地文明，又以1900的叛逆者身份和永不下船的人生选择向观众传达出自由、真实、纯洁的自然精神。莫里康内的音乐真的是能穿透时间的迷药，或许从某种角度来说，他也是此片的作者。,海上钢琴师
2017-03-18,5,每个人可能都孤独偏执的守在自己内心里存在的Virginian号上，而走下自己的Virginian号所需的勇气并不是人人都有,海上钢琴师
2017-03-11,4,托那托雷三部曲之一，这种天才和孤独作为凡人其实是不能理解1900的，但是对那种内心的徘徊刻画的非常好。,海上钢琴师
2015-12-13,5,任何时候，都不要放弃希望。,肖申克的救赎
2017-05-03,5,上个学期全班同学一起看的心理电影，下课了依旧不舍的坐在位置上，盯着那屏幕，看到最后，嗯，他活着出来了。信念，满满的充斥着内心，如果是我，可能早就死在那四面铜墙里了，哪还有后来呢。人生，可能就是这样，总是希望伴着绝望，那要看你是想救赎自己还是了结罢了,肖申克的救赎
2012-07-09,5,最最最最最好看的电影。没有之一。,肖申克的救赎
2018-02-22,5,"一部没有女主,没有爱情的好电影！不可超越的励志佳片，真的很令人感动的美国电影！炒鸡推荐🎉五星绝对的！",肖申克的救赎
2018-02-03,5,好的电影值得所有人反复观看，这就是一部。,肖申克的救赎
2017-02-07,5,“人活着得有希望”，一点都没有错，当老布自杀的时候我在想他应该回到监狱里度过剩余的日子，可是当安迪终于出去的时候又是那么美好，人啊真的得有希望才能快乐勇敢的活下去。当我失意的时候就想起这个片子，想起他那么努力想尽办法的脱身，觉得我一定也可以冲出重围重新站起来，真的太励志了。,肖申克的救赎
2016-05-14,5,天知道第几次重看。它最伟大可贵的地方大概一方面是多层次嵌套的丰富主题，另一方面则是一种内在的timeless品质和情感表述，因此无论观众身处哪个时代，来自何种背景，抱持怎样的心理状态，都能够有效甚至不由自主地relate其中的某个角色或某段情节。,肖申克的救赎
2018-02-19,5,希望有朝一日中国也能拍出这种有深刻人生内涵的电影,肖申克的救赎
2018-04-03,5,没有动作，没有特效，甚至没有美丽女主，也不是情感催泪大戏，却能让你泪水潸然。,肖申克的救赎
2016-12-30,5,看完之后，只觉得烧脑。看第二次，我只觉得男主人太厉害了。,肖申克的救赎
2018-04-05,5,真的好好看呀，对得起它那么高的评分，我要找小说来看一遍了,肖申克的救赎
2017-08-15,5,重看次数最多的电影,肖申克的救赎
2016-12-28,5,精彩，永远别放弃，即使要很久以后才会成功。每天努力一点点，坚持不懈，总会有收获。,肖申克的救赎
2014-02-01,2,有点好奇这部片为何被过度赞誉到这个地步···,肖申克的救赎
2017-05-25,5,一开始还疑惑这部片为什么叫肖申克的救赎，原来这是一部自我救赎的故事，要么忙着生，要么忙着死，心存希望就会有奇迹,肖申克的救赎
2017-04-03,5,"It takes a strong man to save himself, and a great man to save another. ",肖申克的救赎
2017-03-17,5,总觉得美国大片更容易直面人性，直面真实的社会。,肖申克的救赎
2017-03-22,5,要么忙着活，要么忙着死。,肖申克的救赎
2011-04-10,2,虚假的巧合被当作精妙对比，突兀的后果往往使人惊叹而不是受启发，脱离过去过于决绝。,肖申克的救赎
2009-04-25,2,史上最有名的烂俗励志片，没有之一,肖申克的救赎
2012-07-25,2,法国《失恋33天》，全是聒噪无趣的对白和装模作样的悲喜交加。,触不可及
2013-01-03,4,温情精致，渐入佳境。,触不可及
2017-02-08,5,很有意思的电影，我最喜欢里面讽刺抽象派的那一段。就像男主角说的，我之所以选他是因为他对我没有怜悯之心，并不会把我当做残疾人来照顾。就算有再专业的人照顾男主，但始终也没有黑人那种从心底的关怀，带给他不一样的东西。带他抽烟打雪仗。这都能让男主活的很开心，不会像个木头一样坐在房间里。,触不可及
2012-09-23,5,"他们知道什么是人性，懂得尊重别人，有信仰，普遍自由平等博爱，人们可以追求他们想要的生活和梦想。。。 
瓷国世态炎凉，钱权至上，毫无信仰，只求吃喝 ，表示早已看穿西方人权不过纸老虎耳。8.9",触不可及
2012-06-18,4,3星的影片，+1星给黑人男主,触不可及
2017-02-24,4,笑中有泪，牵动人心,触不可及
2017-04-05,5,尊重是什么大概就是这样的把。感动,触不可及
2016-03-09,4,前面没什么感觉，后面触动挺大的，欣赏两个主角对人生的态度，配乐太加分。,触不可及
2012-06-18,4,他们需要的不是怜悯~,触不可及
2012-06-18,5,看了好久终于看完的片，最后还是很感人,触不可及
2012-06-18,4,励志片,触不可及
2012-10-03,4,理想化的处理不在于剧情，而是对待生命力的演绎。下层移民拥有粗俗蓬勃的力比多，给衰老垂死，残疾的上层文化输血。这个模式近乎D.H.劳伦斯，编剧导演也聪明地利用这个陈腐观念中的戏剧效果。,触不可及
2012-08-06,3,这才是阶级嘛。阶级不是一个贬义词，只是一个描述。,触不可及
2015-05-10,3,叙事白开水，配乐犯规向。无刺可挑，但也不亮，启蒙时期错过即无感系列。★★★☆,触不可及
2012-09-04,,搞笑气氛好浓啊,触不可及
2012-06-18,5,"跨越社会等级的真正友谊,结局真的很感人",触不可及
2012-05-19,3,由此可见法国人民的文艺其实还是假文艺，骨子里还是喜欢看好莱坞这种温情加点幽默的故事。这片子给我的感觉是音乐真的很棒，演员表演也没说的，但故事其实也就是好莱坞最主流的那一套。所以说人人都爱好莱坞。,触不可及
2018-05-07,3,观影体验愉快，但作为一个调和阶级差别的故事，仅有偶然意义，而无标本价值。,触不可及
2012-06-18,5,温情，催泪，美好。,触不可及
2012-06-19,5,真正的电影,触不可及
2010-12-01,4,美国小清新罢了，Callan McAuliffe真是帅气...,怦然心动
2013-11-07,4,叙事手法很赞，同一件事在不同人的眼中可能截然不同。,怦然心动
2017-03-08,4,拍的太好了，好像真的能让人怦然心动,怦然心动
2018-02-12,4,"很经典的一部温情电影 同学一直推荐看，终于找时间看完了。 
少年时期的感情永远是那么美好，珍惜吧这最后的青春时光。",怦然心动
2010-12-01,4,莱纳继《伴我同行》后再度讲述上世纪六十年代的成长故事，只是这一次是关于爱情。影片的双线旁白在最后合二为一煽情效果不俗。不过之前对两人情感纠葛过多的描述稍显拖沓。“整体和部分“不止存在于人身上更是在生活中，至于结果是谁大于谁，是由我们自己决定。一个如此萌的正太站在面前，谁不会心动？,怦然心动
2018-03-30,4,青春成长过程中，初恋的美好与悸动，它会让你困惑，它会让你窃喜，它会让你难以忘记。,怦然心动
2010-12-11,4,4.5星，年度最令人感动的电影。,怦然心动
2012-04-11,4,"有人住高楼，有人在深沟，有人光万丈，有人一身锈，世人万千种，浮云莫去求，斯人若彩虹，遇上方知有。 
",怦然心动
2011-01-10,4,心动的不是爱情 而是家庭氛围和教育模式,怦然心动
2013-06-03,4,【B-】双线叙事的太生硬太没技术性了！每次我好不容易投入到剧情，下一刻立马被那个flash动画似的翻转画面转场给雷出戏了。女主演技完爆男主，电影没有想象的那么好但还是挺好看，为了这纯到死的初恋故事给四星，看这种片就是为了相信爱情的,怦然心动
2018-03-25,4,年少时的感情是那么纯粹而美好，即使有遗憾、悲伤也是不可复制的。年纪越大越开始怀念以前，努力保持着一颗少女心、但生活总是磕磕绊绊教你回到现实…最后想说：男主长残了真的很可惜……,怦然心动
2018-02-02,4,试问谁不想有一段青梅竹马的爱情呢？你对我一笑，我的世界就明亮了。单纯的年少懵懂，爱情真美好。,怦然心动
2011-08-30,4,爱人的眼睛都会笑，其他人的眼睛都看不到。,怦然心动
2016-09-22,4,有的爱情，没有波澜壮阔，不是撕心裂肺，却仍旧叫人怦然心动。本片描述的是一对平凡的青梅竹马之间的那些看起来平凡普通的日常小事，但是却仍旧动人心弦充分体会到爱情的美妙。我想这就是本片细节描写及真诚用心的妙处。,怦然心动
2018-05-23,4,纯纯的爱恋，第一眼就是一眼万年，遇到对的人，爱情并不需要多惊心动魄,怦然心动
2017-01-01,4,很小清新的一部影片，男女主角在青春年少时那样的懵懂纯真的感情，怦然心动的美好。,怦然心动
2017-05-27,4,影片把这份怦然心动的情感演绎地好美啊！,怦然心动
2012-12-27,4,初恋的悲剧就在于跟初中女生相比初中男生就是个傻逼啊，这片儿要搁亚洲拍绝对是一悲剧结局，就像那些年或者建筑学概论，男人念叨着曾经有一份真挚的感情摆在我面前可惜我没有珍惜等到失去时才后悔莫及。双视点的运用导演控制得恰到好处，反正我作为观众没有因为相同情节讲两次而感到烦躁。女主角真美。,怦然心动
2018-04-08,4,分别从男女主两个视角讲述他们的成长恋爱故事。同一段经历在两个孩子眼中是那么不同。男主的父亲始终带着高人一等的偏见去看待生活窘迫的邻居，实际上却很虚荣。女主的一家虽然因为叔叔的病而拮据，偶尔也会有争执，但却很温暖。,怦然心动
2017-03-08,4,美式乡村早恋的小孩，体现出一个家庭的温情和素养，追求梦想的小孩，有主见的小孩。拍的真好。,怦然心动
2011-12-06,4,乐观的人也总有忧伤的处境，只不过他们会更积极的处理眼下命运带给他们的顽疾。电影如果单从励志方面教导人们看待人生，未免说教太重。然而它只截取了人最苦难的那一刻，放大，踢到他面前解决。这人的遭遇，就像一生要饮完的苦酒，每个人都是等量的，早一天尽晚一刻品都不重要。要知道，此刻是幸福部分,当幸福来敲门
2016-08-30,5,一碗熬得刚刚好的心灵鸡汤，威尔史密斯在电影里的表现十分到位，他的儿子演技也很不错。,当幸福来敲门
2017-04-26,5,记忆中男主人公是一个很温暖的爸爸，生活里各种挫折很多，但是只给孩子带来正能量，让他的生活永远充满希望。儿子特别萌，卷发不要太可爱,当幸福来敲门
2008-12-05,4,史密斯的儿子真可爱，比他女儿好看～,当幸福来敲门
2018-03-09,4,人的命运总是有起有落，当历经千辛万苦终有幸福来敲门的时候,当幸福来敲门
2017-01-06,5,上学时期老师就在课堂上给我们全班人放过 目前觉得所谓励志片拍出了感觉的一个是中国合伙人一个就是这个,当幸福来敲门
2017-02-24,4,或许我们寻求的正是这平凡中一丝温情吧,当幸福来敲门
2017-03-23,5,相当励志了，剧情设定简直完美，总是绝处逢生，另外父爱极其伟大。然而这样的机会和成功率太低了。,当幸福来敲门
2009-10-23,4,一个十分倒霉的男人摆脱霉运的故事。,当幸福来敲门
2010-10-30,4,"尽管这种""美国梦""式的励志故事已经多得数不胜数，但是我依旧被其所感动，总有那么几个小段落会在不经意间戳中心中最柔软的角落。【P.S. 1.结尾处与威尔·史密斯擦肩而过的正是原型克里斯·加德纳本人；2.这个译名实在狗屁不通：这根本就是追寻幸福的故事，又不是幸福无缘无故的降临】",当幸福来敲门
2017-01-28,4,感觉他之前的生活好辛苦，成功后的幸福反而叙述的有些少。困苦的生活时还做了些挺没道德的事……,当幸福来敲门
2007-02-09,4,父子多令人羡慕。,当幸福来敲门
2017-03-26,5,父爱的伟大，幸福的味道，不断努力，影片中你可以找到那个自己。,当幸福来敲门
2017-01-12,5,励志大片,当幸福来敲门
2010-09-16,5,赞,当幸福来敲门
2009-09-24,5,好！好！！好！！！,当幸福来敲门
2018-09-01,5,不抛弃不放弃等到幸福来敲门，被感动，父子情深。,当幸福来敲门
2011-01-09,5,全年级一起看啊，超级感动~~~后面偷偷哭了,当幸福来敲门
2017-05-28,5,上高中的时候老师推荐看的，很励志。,当幸福来敲门
2007-01-24,5,温馨,当幸福来敲门
2018-03-27,5,挺喜欢的，有点后悔没去影院看，效果应该会更好吧，水獭太搞笑了。,疯狂动物城
2016-03-05,4,怎么说呢，奥斯卡刚结束，明年最佳动画长片提名已确定一个了，迪士尼动画创作力令人感动！明确影射人间的作品，浓缩不同地貌，不同物种，反差的阴谋。在一部轻松的动画故事里，完成大量讽刺和批判！《教父》又被致敬了哈哈,疯狂动物城
2016-03-04,5,我只能说，妈呀，也太好看了！从冰雪奇缘开始，迪士尼就不满足于只做普通的童话故事了，里面剧情各种反转，结局意想不到！,疯狂动物城
2016-03-09,3,看了《疯狂动物城》，好莱坞帝国忧心忡忡，可仍然相信小人物能改变世界。这样骗孩子我都看不过去了。我喜欢狐狸，不喜欢这个电影。,疯狂动物城
2016-03-06,4,不得不承认这片子确实好。教父梗满赛！,疯狂动物城
2016-03-05,5,觉得动画越来越适合表达抽象主题了，真是人类演员没法做到的。觉得会是年度动画片+政治片最佳。,疯狂动物城
2016-03-13,5,水獭对政府效率的比喻简直可以给满分,疯狂动物城
2016-03-06,4,政治正确的动物乌托邦。步子还可以迈得大一些，比如兔子跟狐狸谈恋爱，生出来狐兔。科技昌明，动物之间可以跨物种而交配，动物城从此多出了各种新型混交物种，从而引发了短时期内的混乱，伦理上的，实际管理上，城市的空间布局上，都会有好戏看呐。,疯狂动物城
2016-03-05,5,我只想知道，如果移民动物城，我可以嫁给狐狸嘛？！？,疯狂动物城
2016-03-08,4,政治正确本身不应该够成扣分点（主流商业片你还想看到什么呢？不想看政治正确就不要看商业片），但如何植入政治正确则是高下立判功夫。就个人来说，已经好久没有这样被一部商业片满足了。。。让人懒得去挑剔，而不断觉得创作者很聪明。,疯狂动物城
2018-03-30,5,超级温暖超级励志超级治愈，心情不好时的观看最佳选择。,疯狂动物城
2018-01-17,2,树懒英俊潇洒打两颗星……剩下的一文不值。推荐泥萌去看了不起的狐狸爸爸，哈哈。,疯狂动物城
2016-03-07,4,当兔子柔情地将爪放在狐狸的爪上，狐狸假装不动声色缩回，我的脑洞已经不受控制了。怎么讲，狐狸和兔子之间显然弥漫着男女的张力，但最多友谊一场，毕竟不符合世界观，这种似是而非的微妙恰好击中了我。,疯狂动物城
2018-04-04,5,是那种在电影院哈哈哈哈哈哈完，回家咂摸咂摸还挺有深意的那种喜剧动画片，我很喜欢，里面每个动物都塑造的非常立体，可以说是人类社会的一部分影射。,疯狂动物城
2016-03-04,4,作为一部动画它表达的足够多足够深了，人类社会的各类偏见和歧视要是真像电影里那么容易解决就好了。虽然一开始就猜到谁会成为大坏蛋但是基本不影响观看，因为细节太丰富。教父那段笑抽了，可是电影院似乎只有我在笑，可见我有多孤独。,疯狂动物城
2018-03-29,4,虽然又是一次政治正确，但看完后觉得整体挺好，小动物的设定很好，主题曲不错，适合全家去看的。,疯狂动物城
2016-04-02,2,"说实话看了那么多好评搞得很期待最后就有点失望了
整体三观超正剧情有点无聊很普通啊萌点在哪里……唉我三观不正",疯狂动物城
2017-05-12,4,成年人，却喜欢在这样的动画片里找快乐和哲理。,疯狂动物城
2016-05-22,4,是挺好的，但被你们说的太神了吧····,疯狂动物城
2016-03-08,4,总体来讲还可以，但没有觉得值得接近满分这么高分啊，没觉得比其他好莱坞动画好多少，为何如此受到迷之追捧……狐狸挺苏的，兔子说食肉动物本性和最后开走整个火车头差点导致证据全毁的时候真是猪队友，树懒的部分最好笑,疯狂动物城
2017-05-02,5,作为20世纪资本主义世界新旧交替的隐喻太妥帖太迷人。完全臣服于马龙白兰度，但是对帕西诺的演技不大有感觉。登峰造极的光色，史诗般的配乐，几个经典段落无懈可击的剪辑。浑然天成的影像元素还是掩盖了对所谓“男人圣经”的三观不适感。不过坦诚地说，没能达到改写私影史的地步。,教父
2017-04-06,3,时代在变，不是每个人都能成为马龙白兰度,教父
2014-08-24,5,麦克在西西里结婚一事，我不太能原谅。如果他爱凯，怎么能另娶？还有最后为桑尼复仇，杀了其他黑帮老大，其他老大没有儿子没有兄弟来复仇的吗？注定冤冤相报，因果循环。还是不看2、3了吧。,教父
2017-01-11,5,马龙白兰度演得好的关键在于有气无力,教父
2006-01-26,5,经典之片，值得重温。,教父
2017-03-17,3,这种孤独的老男人果然不适合我,教父
2011-02-11,5,原谅我这么晚才看这部伟大的电影，因为我一直想找一个时间细细品味这部黑帮史诗。传说中的IMDB最佳电影。马龙·白兰度年轻时虽是个浪荡公子，但他演技的确非凡。没能参演教父2，真是遗憾。我会把其余两部都看完//20150322资料馆4K大银幕。3小时丝毫不觉拖沓。太爽了。彻底领略了电影的伟大。,教父
2007-11-11,5,又看了一遍，真好看，3个小时一点都不觉得漫长。结尾处回想开头，恍然隔世。现在知道了，《无间道2》向《教父》学了那么多~~,教父
2017-04-16,1,这么高分的电影我不喜欢，我这是肿么了？,教父
2016-06-07,5,"内层由男人组成，教父居统治地位，一切决策均在这个圈内作出，这是个封闭的怪圈，教父书房门窗紧闭，光线昏暗，是这一封闭性的外在表现。外层由女人和孩子组成，婚嫁宴乐，谈情做爱，富裕欢快；婚礼在阳光明媚的花园举行，与书房形成对比，是个开放的空间。一个家族两个层次，是全片的基本结构。
",教父
2014-06-02,5,42年前的帕西诺。新教父的诞生。,教父
2017-03-21,5,如果有这么一部电影，在影评人和影迷评选的各种经典佳片中都有一席之地，并且名列前茅，那非《教父》莫属。,教父
2017-02-24,5,太经典了，喜欢,教父
2018-05-21,5,"“看到第十遍的时候，我才发现这可能是历史上最伟大的电影。——斯坦利·库布里克” 只观三遍，未闻其深。
橙子与鱼的死兆，自由女神像的残酷，两人之隔的相望，影史三教父的奠定，科波拉的反面美国梦。
基础摄影手法中潜藏的主观镜头、上帝视角，调度与打光的完美组合，结尾堪称史诗的平行蒙太奇，最终是房门相隔、心灵相驰的震撼。
电影对小说的锻造恰到好处，但同时也需小说的细节来打磨，这也算是其作为伟大电影的唯一缺点所在。",教父
2016-07-12,5,人的性格喜好变化可能真是会随着年龄有变化，多年以前无数次尝试过看教父都无法承受那种缓慢的腔调而没有坚持下来；多年以后重新想再见识这部经典尽然不出十分钟就被吸引了，接着就是马不停蹄丝毫不想暂停的175分钟。被后世太多电影人致敬百次的教父不亏为黑帮电影之里程碑式的经典之作！（160709）,教父
2014-01-08,5,"賣的就是從容, 這是我在三小時洗禮後出來的第一個感覺, 看上去好象節奏不快,  卻沒感覺慢,  劇力節奏是一浪接一浪, 并沒感到過了三小時,  只到了地鐵站,  見到大鐘, 才發現11時多(開場8:15),  早忘了簡介說的片長.同類黑幫片經常給人一種匆忙感,擔心觀衆會睡似的,接近的有槍火,也這般不急不緩,從容……",教父
2010-02-05,5,布尔乔亚叙事电影，依照导演心中认定的道德标准塑造观影者的角色认同,教父
2017-02-24,5,黑帮电影中的经典,教父
2014-12-02,5,当了这么多年IMDB三强是有理由的，黑骑士诺吹们想黑是黑不掉的，因为诺兰跟科波拉一比，属于还不会用摄影机。,教父
2018-08-23,5,重温“男人的《圣经》”，教科书级的光影、调度和蒙太奇。小时候看得到悲情，但看不懂权谋，更难体会教父辨人处事的智慧。两场婚礼，一场洗礼，在宏大的黑帮史诗架构之下，我目睹了信念的崩塌与男人的选择。管理一个家族乃至帝国，所要承受的东西超乎常人的想象。在马龙·白兰度的伟大表演面前，阿尔·帕西诺的光芒被遮盖了。,教父
2018-01-10,4,那时他们还很年轻。,无间道
2018-04-14,5,我想做一个好人，我不是一个好人。我想像一个正常人一样生活，我有使命。,无间道
2016-10-30,4,大银幕重看，发现有一个角色叫“迪比亚路”，就是皮耶罗的香港翻译，看来剧组隐藏了一个尤文球迷。剧本精彩，但手法有些过于戏剧化了，整体还是比斯科塞斯版差一个档次。,无间道
2016-10-09,4,一部悲情压片子，“卧底”这个身份注定了隐藏、压抑、危险、时时刻刻警醒、没有真心相交的朋友……当陈永仁遇到刘建明时，不知道他是否有过羡慕，毕竟当年他也是警察训练学校的优秀学员。当遇到前女友和她的女儿时，不知道他心中是否会划过一丝后悔？然而最后他死了，死在了刘建明手上，如果可以重来，,无间道
2011-11-14,5,五星献给黄秋生突然掉下来的那个瞬间。,无间道
2015-04-22,5,警匪题材无疑是香港电影颇善把控的类型，而《无间道》则是该类型中的巅峰之作，它将警于匪的关系予以了一种互换式的呈现，紧凑且不失分寸的叙事架构，孰善孰恶所孕育而出是极佳的悬疑观感，用宿命所渲染无法更替的悲情，人性的深度在此无间得以耐人寻味的攫取。,无间道
2017-02-11,4,其实就算后来人们没有说出那些无意中的经典桥段，当时看也觉得确实挺有深意的，看后值得回味的一部电影！,无间道
2017-03-10,3,电影史的佳话，无法超越,无间道
2012-07-06,5,集合了香港电影工业最强大的部分而成的大片，诞生在港片没落的年代里确是一支强心剂，但也正因如此，它显得那么不合群，像一个老者吐纳着沉重的呼吸，终究马上会被湮没。,无间道
2006-06-28,4,再见警察,无间道
2017-05-22,4,剧情很紧凑，香港警匪片的经典～人在江湖，身不由己,无间道
2013-10-10,4,按照250单子补标重看；眉尖的忧愁，煎熬的抉择，辗转的失眠，决战的天台和电梯，那一曲沙哑响起，跟随命运逐流；每个角色都极出色（几乎像是一场“本色”演出，几乎就是这些人一直以来包括日后的路线定型），连刘天王也不那么讨厌了，尤其看到杜汶泽当年那么青葱，真是啊啊啊！,无间道
2018-02-08,3,看了感觉还好吧，都是些老牌演员,无间道
2011-07-01,5,刘健明与陈永仁在黑社会与警察双重身份中挣扎，两人都忠于职守，可无间炼狱没有轮回，只有永远受苦。2003-03-06,无间道
2016-09-13,5,心碎了,无间道
2017-02-11,5,很过瘾啊！！！香港的经典之作，永不过时！,无间道
2016-03-28,5,节奏太好，小陈小余小杜正逢胶原蛋白鼎盛时期，下巴都是尖的！伟仔已经帅到我完全忽略他的身高了= =,无间道
2017-06-25,5,我也忘了看過幾遍。華仔當年沒辦法拿到金馬獎也是沒辦法，梁朝偉演技根本是神。因為愛我把這片美版日版都看了一輪，都拼不過原作....,无间道
2008-03-11,5,不管重温多少遍都还是那么喜欢,无间道
2018-03-30,5,香港警匪片的经典代表作品 刘德华帅爆了 值得反复看的电影,无间道
2017-12-03,5,很可爱的脑洞,龙猫
2018-04-04,5,很让人回忆的一部动漫电影，导演的态度也不错,龙猫
2018-04-07,5,迷人的自然风光，山林河流稻田。打闹的孩童热心的乡邻，处处洋溢着一种温情，分外动人。,龙猫
2018-04-02,5,真的好喜欢龙猫，到高中的书夹还是这个图案的。,龙猫
2018-12-14,5,在人类现实生活的视线之外，安然存在着一个体系完整的由各类可爱小妖怪组成的世界，宫崎骏这部最早期的作品便已是这个构思了，只是还没拓展到后来影片里那些自然主义、梦幻与神话、我与我的名字之类的庞大命题，属于暖融融的小格局。这回再看龙猫，能看出《潘神的迷宫》貌似受到它很大影响，小女孩在奇想世界里不断与妖怪见面，生病的母亲什么的。假设去掉动画形式和幻想成分，光是关于家庭亲情的部分，也能比得上侯孝贤跟是枝裕和那几部电影。想想片中最焦灼的情节其实是一些小得不能再小的事，但就因为重视了这些小，电影才焕发出无比强大的情深义重，以及朴素之美。身体强健，不畏困难，爱冒险，关爱朋友，理解家人，好好吃饭，这些日本动画里一贯的鼓舞人心的力量在片中一样不缺，作为从小看这些长大的一代人，怎么看都是永远看不厌的。,龙猫
2018-04-03,5,想做一个梦，梦里有一棵大树，梦里有一只龙猫。,龙猫
2018-04-03,5,小月，小梅的童心让人羡慕。龙猫虽然叫声有点吓人，笑声有点诡异，但很善良。这故事很生活化,龙猫
2018-04-05,5,故事中的孩童天真烂漫，更可贵的是，大人能够对孩子充分的包容，不会对大人的视角去否定孩子们的眼睛里的世界,龙猫
2009-02-02,5,5.0。1.在我看来，这次《龙猫》重映最大的意义，在于培养下一代影迷。2.每一部宫崎骏都是永恒的造梦经典，而唯有《龙猫》最熨帖童年；无论你的童年幸或不幸，至少都曾拥有过这样一座“不足为大人道也”的精神王国。,龙猫
2018-05-17,5,太喜欢了，宫崎骏的动漫确实经典，现在我还有个很喜欢的龙猫钥匙扣,龙猫
2016-11-12,5,连我女儿都非常喜欢，母女一起看！！,龙猫
2006-04-06,5,爱到极点.,龙猫
2011-03-16,5,永远的豆豆龙,龙猫
2013-08-22,5,看完之后才知道这原本是一个真实的悲伤的故事。但是宫崎骏用很美好的改编隐喻了死亡的结局。不管怎么样，这真的是一部超级温暖的电影。龙猫真的好萌啊！,龙猫
2014-10-22,5,如果在雨天的车站，看见被淋湿的妖怪，那就借它一把伞，得到森林的通行证，打开魔法之门……,龙猫
2017-02-07,5,最喜爱的一部宫崎骏系列，沒有之一，如果可以的话想打100分，画面依旧细腻柔软写实就不说了，姐妹俩为久病的母亲所做的一切让人感动，胖嘟嘟的龙猫也让人心生欢喜，日本田园风光让人向往,龙猫
2018-12-15,5,与老婆及其闺蜜夫妻带着各自的孩子，一时兴起，去看了龙猫。突然想起，可能是日语咋整，硬着头皮上，位子买的靠走廊，如果他们看不下去，立马走人。可没想到两个孩子，一个两岁，一个三岁都安安静静地看完了人生当中第一场院线电影。,龙猫
2006-05-15,5,181214，大概开场半小时，旁边一对小夫妇的孩子就被吓的不行，强行将他们父母退场了。小孩看出了龙猫的本质是个恐怖片。,龙猫
2018-12-16,5,1.历久弥新，想在影院重看所有宫崎骏。2.仔细看了雨的那几场戏，关于雨的画法从这部到后来的《言叶之庭》到现在的《恋如雨止》能看到技术慢慢在进步，意蕴却一脉相承，往前追溯似乎可以追到歌川广重的浮世绘上雨的画法。3.医院日历上六月是紫阳花，八月是向日葵，喜欢这些细节。,龙猫
2018-04-03,5,至今难忘，神奇色彩，温馨的家庭，儿童玄幻的快乐！满足了那缺失的神奇，没有什么惊吓，非常的温情！很好看的动漫，儿童必看！,龙猫
2017-11-24,5,有法可依，依法治国,熔炉
